source,target,weight
vigor,vitalidad,72
sobreponer,vitalidad,72
épico,vitalidad,72
resignación,vitalidad,72
amargor,limpio,72
caída,nariz,72
macabeo,chardonnay,72
recomendable,nariz,72
bollería,barrica,72
aguante,vitalidad,72
grande,vitalidad,72
estructura,fruta,72
grande,catar,72
grande,poder,72
grande,pequeña,72
paciencia,vitalidad,72
suave,frutal,72
rcp,frutal,72
rcp,sabroso,72
sutil,cítrico,72
sutil,nariz,72
excelente,largo,72
sensación,seco,72
joven,limpio,72
fruta,zona,72
entrada,rápida,71
verdejo,hinojo,71
fruta,estupendo,71
untuoso,elaborado,71
roble,alta,71
tostado,lágrima,71
vegetal,boca,71
vainilla,intensidad,71
fruta,caída,71
etiqueta,fruta,71
ligero,anisado,71
etiqueta,amarillo,71
mineral,equilibrado,71
plátano,fresco,71
glicérico,final,71
fondo,piña,71
blanca,caída,71
crianza,limón,71
recorrido,amarillo,71
acero,amarillo,71
verdoso,dulce,71
hierba,intenso,71
verdoso,tostado,71
floral,intenso,71
fresco,refrescante,71
cata,brillante,71
blanca,esperar,71
blanca,recorrido,71
suave,elaborado,71
brillante,graso,71
monovarietal,untuoso,71
monovarietal,herbáceo,71
excelente,botella,71
fruta,heno,71
depósito,cítrico,71
cremoso,pajizo,71
salino,recomendable,71
malvasía,color,71
ligero,recordar,71
año,poder,71
manzana,lima,71
bodega,agradable,71
amplio,final,71
interesante,amarillo,71
destello,amargor,71
graso,seco,71
tropical,año,71
hinojo,largo,71
recomendable,correcto,71
levadura,nota,71
complejo,final,71
grande,variedad,71
albariño,barrica,71
bodega,macabeo,71
manzana,dulce,70
untuoso,inoxidable,70
poder,nota,70
tostado,bodega,70
untuoso,ligeramente,70
potente,amarillo,70
madura,piña,70
densa,limpio,70
vainilla,pajizo,70
complejidad,acidez,70
precio,boca,70
menos,cítrico,70
albariño,suave,70
herbáceo,sabroso,70
nota,refrescante,70
vez,probar,70
vez,botella,70
barrica,producción,70
bollería,color,70
nariz,mantequilla,70
interesante,boca,70
botella,punto,70
amargor,ligero,70
treixadura,cítrico,70
macabeo,elaborado,70
año,pálido,70
caída,amarillo,70
coupage,alta,70
depósito,color,70
caída,aroma,70
manzana,elegante,70
manzana,punto,70
sauvignon,cítrico,70
coupage,correcto,70
pajizo,viñedo,70
francés,intenso,70
recorrido,boca,70
toque,madera,70
verde,fondo,70
floral,sabroso,70
blanca,faltar,70
nota,macabeo,70
tropical,leve,70
nota,viura,70
goloso,final,70
monovarietal,final,70
elegante,botella,70
mineralidad,final,70
largo,madera,70
botella,fermentación,70
tropical,limón,70
mango,nariz,70
bodega,coupage,70
mineral,agradable,70
copa,fresco,69
dorado,balsámico,69
untuoso,frutal,69
verdejo,ligero,69
tostado,floral,69
limón,largo,69
dorado,añada,69
lágrima,límpido,69
tono,acidez,69
untuoso,aromático,69
tierra,amarillo,69
herbáceo,punto,69
nota,bastante,69
añada,color,69
cremoso,persistencia,69
reflejo,aromático,69
intensidad,equilibrado,69
albariño,limpio,69
oro,nota,69
blanca,seguro,69
floral,aromático,69
blanca,natural,69
rojo,nariz,69
limpio,recordar,69
volúmen,limpio,69
brillante,paso,69
piel,final,69
crianza,graso,69
rcp,probar,69
pajizo,amplio,69
pajizo,garnacha,69
toque,volúmen,69
junto,boca,69
seco,gustar,69
tropical,aromático,69
especiado,madura,69
hinojo,intenso,69
color,varietal,69
color,refrescante,69
fácil,floral,69
hinojo,anisado,69
flor,francés,69
color,xarel,69
rápida,destello,69
flor,balsámico,69
flor,joven,69
seco,recordar,69
tiempo,boca,69
nariz,sauvignon,69
maridaje,acidez,69
manzana,sedoso,69
estructura,acidez,69
treixadura,acidez,69
manzana,balsámico,69
botella,viura,69
botella,casa,69
botella,mismo,69
rápida,nota,69
ribete,nota,69
hinojo,verde,68
ligero,piña,68
pera,elaborado,68
seco,marcada,68
fácil,suave,68
especia,final,68
tostado,salino,68
toque,correcto,68
coupage,viura,68
flor,alta,68
mineral,persistente,68
añada,pajizo,68
blanca,alcohol,68
hueso,botella,68
amarillo,equilibrio,68
persistente,lágrima,68
hierba,salud,68
tropical,sabroso,68
sabroso,largo,68
reflejo,chardonnay,68
bodega,mismo,68
bodega,viña,68
verde,persistencia,68
monovarietal,floral,68
destello,anisado,68
vainilla,untuoso,68
matiz,fruta,68
año,alta,68
untuoso,agradable,68
copa,grande,68
copa,aroma,68
boca,claro,68
agradable,herbáceo,68
lima,fresco,68
tono,boca,68
malvasía,cítrico,68
mal,fruta,68
pomelo,hierba,68
mineral,intenso,68
toque,mejor,68
agradable,pera,68
viñedo,boca,68
aroma,ribete,68
manzana,sabroso,68
fina,floral,68
albariño,mejor,68
pomelo,piña,68
francés,viura,68
blanca,cosecha,68
limpio,equilibrado,68
entrada,caída,68
entrada,seco,68
rcp,capa,68
dorado,inoxidable,68
menos,acidez,68
crianza,coupage,68
persistencia,sabroso,68
viña,boca,68
joven,ligero,68
aterciopelada,boca,67
aterciopelada,nariz,67
vegetal,nariz,67
verdejo,agradable,67
francés,glicérico,67
aromático,barrica,67
bodega,suave,67
fruta,esperar,67
dorado,miel,67
dorado,viña,67
roble,madera,67
manzana,sensación,67
mineral,amplio,67
fina,densa,67
viñedo,nota,67
año,tiempo,67
destello,caída,67
brillante,lima,67
manzana,equilibrado,67
copa,catar,67
mantequilla,acidez,67
fina,hierba,67
verdejo,destello,67
año,joven,67
aroma,goloso,67
manzana,glicérico,67
mineral,anisado,67
cremoso,largo,67
brillante,ligeramente,67
blanca,dulzor,67
color,treixadura,67
largo,dulce,67
tostado,elegante,67
potencia,fondo,67
sauvignon,acidez,67
botella,suave,67
tostado,amargo,67
verdejo,persistencia,67
crianza,bollería,67
tropical,equilibrado,67
tropical,salud,67
flor,recordar,67
graso,fresco,67
ver,boca,67
añada,ver,67
año,producción,67
especiado,seco,67
primer,nariz,67
precio,cítrico,67
fácil,manzana,67
aroma,mejor,67
cuerpo,hierba,67
aroma,especia,67
blanca,decir,67
cuerpo,pera,67
ácido,fresco,66
flor,correcto,66
elaborado,chardonnay,66
roble,cremoso,66
madura,chardonnay,66
albariño,ría,66
sutil,color,66
copa,enomatic,66
tierra,boca,66
albariño,intensidad,66
blanca,rf,66
mineral,verde,66
nota,mantequilla,66
vieja,boca,66
tostado,glicérico,66
francés,viñedo,66
primer,botella,66
botella,viña,66
miel,aroma,66
miel,nota,66
oro,cítrico,66
año,nueva,66
mejorar,acidez,66
malvasía,acidez,66
toque,marcada,66
dorado,sabroso,66
verde,paladar,66
brillante,piel,66
verdoso,año,66
rápida,caída,66
madura,punto,66
tacto,acidez,66
caída,nota,66
verdoso,botella,66
verde,lágrima,66
toque,punto,66
toque,glicérico,66
mismo,boca,66
agradable,elaborado,66
agradable,piña,66
floral,piña,66
recorrido,nota,66
amplio,persistencia,66
sabor,acidez,66
botella,creer,66
restaurante,acidez,66
fruta,restaurante,66
fondo,suave,66
persistencia,limón,66
aroma,piel,66
mineralidad,fresco,66
frescor,final,66
amarillo,zona,66
color,aterciopelada,66
largo,punto,66
color,complejidad,66
amargo,correcto,66
ver,amarillo,66
fruta,faltar,66
blanca,ganar,66
paso,final,66
bodega,glicérico,66
nariz,complejidad,66
catar,variedad,66
untuoso,punto,66
pequeña,catar,66
color,heno,66
brillante,variedad,66
largo,garnacha,66
aguante,entereza,65
variedad,enomatic,65
lágrima,alta,65
etiqueta,nota,65
épico,entereza,65
rápida,paladar,65
persistente,paladar,65
fondo,ahumado,65
grande,entereza,65
restaurante,amarillo,65
lágrima,botella,65
mineral,cremoso,65
fruta,anterior,65
valiente,entereza,65
estantería,catar,65
estantería,enomatic,65
afrutado,cítrico,65
dorado,levadura,65
bodega,catar,65
etiqueta,nariz,65
resignación,entereza,65
bravo,entereza,65
copa,estantería,65
rápida,final,65
brillante,rápida,65
verdoso,fácil,65
mineral,amargor,65
vieja,viña,65
manzana,baja,65
fina,hueso,65
crianza,vieja,65
blanca,mango,65
estructura,nariz,65
grande,enomatic,65
grande,estantería,65
grande,gustazo,65
copa,gustazo,65
recuperar,entereza,65
francés,elaborado,65
poder,gustazo,65
entereza,adaptación,65
untuoso,viura,65
poder,enomatic,65
alta,correcto,65
entereza,intrépido,65
blanca,aterciopelada,65
entereza,fuerza,65
entereza,indomable,65
entereza,fortaleza,65
entereza,firmeza,65
entereza,flema,65
entereza,fondo,65
seco,especia,65
tolerancia,entereza,65
reflejo,glicérico,65
entereza,estoicismo,65
invulnerabilidad,entereza,65
vitalidad,entereza,65
pequeña,gustazo,65
vigor,entereza,65
entereza,energía,65
entereza,esforzado,65
pequeña,enomatic,65
pequeña,estantería,65
pálido,aromático,65
aroma,glicérico,65
sobreponer,entereza,65
reflejo,limón,65
botella,amargo,65
amplio,barrica,65
amplio,largo,65
limón,hierba,65
nota,inoxidable,65
paciencia,entereza,65
añada,toque,65
gustazo,enomatic,65
tostado,intenso,65
toque,límpido,65
gustazo,variedad,65
especiado,brillante,65
fruta,aterciopelada,65
nota,casa,65
bodega,persistencia,65
denodado,entereza,65
primer,cítrico,65
gustazo,catar,65
entereza,superación,65
catar,enomatic,65
entereza,sobrevivir,65
entereza,sufrimiento,65
tropical,marcada,65
tostado,chardonnay,65
color,beber,65
fácil,ligero,65
entereza,impertable,65
mineral,sabroso,65
tropical,glicérico,65
burbuja,amarillo,65
burbuja,boca,65
entereza,invencible,65
estantería,variedad,65
entereza,resistencia,65
entereza,osado,65
entereza,memorable,65
precio,amarillo,65
fruta,evolución,65
estantería,gustazo,65
estantería,poder,65
entrada,plátano,64
hinojo,amargo,64
aromático,seco,64
blanca,pasar,64
fondo,intenso,64
ver,acidez,64
especia,nota,64
cuerpo,pomelo,64
hierba,piña,64
seco,levadura,64
especia,cítrico,64
amarillo,junto,64
graso,pajizo,64
sensación,ligero,64
añada,brillante,64
pera,piña,64
nota,gusto,64
limón,fondo,64
amplio,aroma,64
caída,gruesa,64
caída,final,64
acidez,opción,64
poca,blanca,64
pajizo,viura,64
miel,brillante,64
herbáceo,elaborado,64
albariño,hierba,64
seco,mejor,64
cremoso,fresco,64
flor,ahumado,64
garnacha,anisado,64
rcp,rápida,64
crianza,fácil,64
albariño,intenso,64
frescor,fresco,64
madura,glicérico,64
copa,boca,64
acidez,xarel,64
flor,densa,64
tierra,acidez,64
plátano,nota,64
tacto,amarillo,64
fina,botella,64
cítrico,vieja,64
fruta,burbuja,64
madura,frutal,64
glicérico,intenso,64
bodega,beber,64
rcp,madura,64
balsámico,largo,64
caída,paladar,64
sabor,nota,64
sabor,cítrico,64
capa,persistencia,64
blanca,reciente,64
untuoso,amplio,64
toque,alta,64
bodega,finca,64
blanca,inicio,64
bodega,melocotón,64
verde,ligero,64
persistencia,amargor,64
pajizo,paso,64
coupage,botella,64
verdoso,punto,64
barrica,punto,64
fina,elegante,64
hinojo,reflejo,63
alcohol,fruta,63
salino,anisado,63
entrada,piña,63
fermentación,boca,63
dorado,viñedo,63
largo,albaricoque,63
varietal,nota,63
rcp,viura,63
crianza,tono,63
crianza,gustar,63
rcp,depósito,63
pajizo,macabeo,63
pajizo,mejor,63
rcp,melocotón,63
especiado,final,63
brillante,caída,63
untuoso,amargor,63
fruta,reciente,63
brillante,postgusto,63
blanca,último,63
pajizo,gustar,63
flor,salud,63
frutal,piña,63
untuoso,albaricoque,63
herbáceo,chardonnay,63
vainilla,madura,63
vainilla,fresco,63
maridaje,boca,63
gruesa,fresco,63
monovarietal,lágrima,63
toque,inoxidable,63
destello,frutal,63
monovarietal,reflejo,63
flor,sedoso,63
color,creer,63
reflejo,ligeramente,63
tropical,salino,63
boca,repetir,63
destello,limón,63
rcp,caída,63
mandarina,boca,63
albariño,fácil,63
agradable,madura,63
leve,amargo,63
nariz,gusto,63
cítrico,límpido,63
persistencia,joven,63
tostado,alta,63
albariño,pera,63
blanca,naranja,63
albariño,coupage,63
bollería,seco,63
pajizo,densa,63
tropical,dulce,63
toque,poder,63
agradable,persistencia,63
uva,límpido,63
toque,pomelo,63
bollería,final,63
entrada,pomelo,63
tostado,reflejo,63
bodega,recomendable,63
bodega,frutal,63
blanca,claro,63
suave,intenso,63
aroma,varietal,63
densa,salud,63
verdejo,piña,63
dorado,sensación,63
aterciopelada,acidez,63
floral,equilibrado,63
probar,ver,63
joven,chardonnay,63
toque,beber,63
mineral,ligeramente,63
complejidad,amarillo,63
fruta,finca,63
godello,albariño,62
crianza,limpio,62
estantería,tarjeta,62
bodega,aromático,62
crianza,suave,62
expresivo,boca,62
mineral,probar,62
vegetal,cítrico,62
sutil,toque,62
verde,agradable,62
potencia,fuerza,62
brillante,nueva,62
precarga,variedad,62
precarga,tarjeta,62
aroma,mantequilla,62
piel,nota,62
capa,lágrima,62
brillante,sauvignon,62
carbónica,amarillo,62
suave,amargo,62
lima,nota,62
oro,fresco,62
mineral,godello,62
precarga,catar,62
tarjeta,variedad,62
tarjeta,enomatic,62
pequeña,tarjeta,62
precarga,pequeña,62
precarga,gustazo,62
poder,tarjeta,62
albariño,gustar,62
precarga,estantería,62
precarga,enomatic,62
precarga,copa,62
precarga,grande,62
precarga,poder,62
rcp,afrutado,62
gustazo,tarjeta,62
tropical,sedoso,62
blanca,heno,62
barrica,suave,62
año,salino,62
alcohol,boca,62
catar,tarjeta,62
excelente,bodega,62
fácil,agradable,62
madera,fresco,62
untuoso,complejo,62
hierba,frutal,62
límpido,salud,62
copa,tarjeta,62
pálido,baja,62
pálido,inoxidable,62
grande,tarjeta,62
mandarina,amarillo,62
rápida,gruesa,62
garnacha,viura,62
garnacha,viña,62
madura,alta,62
primer,barrica,62
añada,fresco,62
intensidad,especia,62
hinojo,glicérico,62
intensidad,ribete,62
dorado,amargor,62
entrada,frutal,62
ribete,cítrico,62
duda,fruta,62
fruta,mandarina,62
pajizo,nueva,62
cremoso,intensidad,62
menos,nariz,62
bodega,baja,62
potencia,estoicismo,61
potencia,superación,61
pajizo,probar,61
aroma,ligeramente,61
potencia,vitalidad,61
potencia,esforzado,61
recorrido,cítrico,61
potencia,aguante,61
bollería,nota,61
fina,salud,61
aroma,volúmen,61
potencia,firmeza,61
potencia,energía,61
potencia,vigor,61
potencia,entereza,61
verdejo,frutal,61
bodega,gusto,61
amarillo,fermentado,61
albariño,ligero,61
potencia,memorable,61
pálido,leve,61
fácil,toque,61
verdoso,barrica,61
blanca,burbuja,61
potencia,bravo,61
pequeña,cítrico,61
brillante,viura,61
suave,dulce,61
potencia,osado,61
dorado,especia,61
potencia,resistencia,61
potencia,sobrevivir,61
potencia,adaptación,61
potencia,sufrimiento,61
potencia,flema,61
aterciopelada,amarillo,61
potencia,grande,61
potencia,intrépido,61
potencia,fortaleza,61
expresivo,fruta,61
aparecer,boca,61
potencia,invencible,61
potencia,impertable,61
nariz,junto,61
potencia,indomable,61
joven,suave,61
fruta,soler,61
valiente,potencia,61
cata,barrica,61
seco,viñedo,61
salino,pera,61
ribete,final,61
sobreponer,potencia,61
corcho,botella,61
flor,baja,61
vez,nota,61
salino,correcto,61
malvasía,boca,61
vez,año,61
resignación,potencia,61
épico,potencia,61
invulnerabilidad,potencia,61
recuperar,potencia,61
dorado,viura,61
madura,madera,61
color,maridaje,61
intensidad,marcada,61
depósito,volúmen,61
etiqueta,uva,61
copa,botella,61
tolerancia,potencia,61
madura,pomelo,61
reflejo,marcada,61
agradable,ligero,61
roble,flor,61
barrica,mismo,61
estructura,cítrico,61
cata,toque,61
creer,nota,61
año,persistencia,61
bollería,tostado,61
potencia,denodado,61
depósito,persistencia,61
año,macabeo,61
intensidad,glicérico,61
fruta,dulzor,61
amarillo,reciente,61
hueso,frutal,61
persistente,floral,61
color,acero,61
color,fermentación,61
añada,albariño,61
año,creer,61
flor,ribete,61
varietal,fresco,61
paciencia,potencia,61
madera,final,61
blanca,mandarina,61
color,recorrido,61
matiz,blanca,61
elegante,herbáceo,61
manzana,marcada,61
corto,nariz,61
fondo,recordar,60
amarillo,finca,60
mineral,recordar,60
probar,final,60
vegetal,color,60
miel,cítrico,60
roble,ahumado,60
rcp,aterciopelada,60
tierra,nariz,60
rcp,glicérico,60
cítrico,equilibrio,60
malvasía,seco,60
fina,pera,60
color,tierra,60
rcp,plátano,60
aroma,beber,60
aroma,alta,60
lenta,lágrima,60
verde,piña,60
brillante,goloso,60
amarillo,repetir,60
pálido,pomelo,60
aroma,tierra,60
botella,hierba,60
tostado,elaborado,60
sedoso,gruesa,60
coupage,macabeo,60
dorado,fermentación,60
entrada,intensidad,60
entrada,aterciopelada,60
anterior,ver,60
tropical,densa,60
suave,baja,60
hinojo,leve,60
cítrico,opción,60
cítrico,acero,60
amargo,punto,60
pajizo,lima,60
alcohol,acidez,60
especiado,largo,60
añada,untuoso,60
salino,melocotón,60
sensación,pálido,60
tropical,garnacha,60
tropical,cremoso,60
largo,límpido,60
postgusto,acidez,60
año,madera,60
viñedo,inoxidable,60
cítrico,guardar,60
elaborado,límpido,60
treixadura,boca,60
manzana,plátano,60
treixadura,nota,60
blanca,corcho,60
volúmen,glicérico,60
reciente,boca,60
mineral,joven,60
herbáceo,amargor,60
destello,lima,60
fruta,mantener,60
fruta,rf,60
añada,mejor,60
dulzor,boca,60
primer,nota,60
seco,macabeo,60
pajizo,refrescante,60
menos,color,60
monovarietal,salino,60
dorado,vieja,60
godello,brillante,60
firmeza,batallar,59
invencible,batallar,59
intrépido,batallar,59
menos,bodega,59
osado,batallar,59
francés,viña,59
acidez,heno,59
pera,frutal,59
recuperar,batallar,59
batallar,energía,59
batallar,impertable,59
batallar,flema,59
corcho,amarillo,59
corcho,boca,59
invulnerabilidad,batallar,59
especiado,fresco,59
depósito,nota,59
herbáceo,ahumado,59
rcp,equilibrado,59
garnacha,final,59
sufrimiento,batallar,59
persistente,pálido,59
paciencia,batallar,59
mineral,piña,59
épico,batallar,59
sobreponer,batallar,59
cremoso,toque,59
color,potente,59
tolerancia,batallar,59
grande,batallar,59
amarillo,dulzor,59
mineral,balsámico,59
aroma,aterciopelada,59
manzana,gruesa,59
fuerza,batallar,59
fina,melocotón,59
blanca,viognier,59
agradable,aromático,59
superación,batallar,59
pajizo,goloso,59
copa,fondo,59
manzana,densa,59
reflejo,dulce,59
hinojo,suave,59
tropical,elegante,59
cuerpo,barrica,59
resignación,batallar,59
vigor,batallar,59
maridaje,amarillo,59
año,uva,59
aguante,batallar,59
nariz,macabeo,59
sensación,herbáceo,59
sobrevivir,batallar,59
melocotón,intenso,59
resistencia,batallar,59
bodega,casa,59
crianza,baja,59
persistencia,frutal,59
persistencia,viura,59
denodado,batallar,59
dorado,ligeramente,59
crianza,guardar,59
floral,recordar,59
bodega,lágrima,59
joven,seco,59
nariz,beber,59
valiente,batallar,59
aroma,afrutado,59
limpio,lima,59
potencia,batallar,59
cítrico,mandarina,59
bravo,batallar,59
albariño,punto,59
blanca,palomino,59
fondo,batallar,59
tropical,punto,59
godello,persistencia,59
vitalidad,batallar,59
bodega,producción,59
nariz,estupendo,59
dorado,plátano,59
estoicismo,batallar,59
color,ácido,59
tropical,sauvignon,59
levadura,final,59
pálido,recordar,59
adaptación,batallar,59
dorado,paso,59
esforzado,batallar,59
entereza,batallar,59
crianza,hinojo,59
pajizo,levadura,59
hierba,punto,59
bodega,familiar,59
fortaleza,batallar,59
indomable,batallar,59
año,recomendable,59
monovarietal,crianza,59
poder,gustar,59
brillante,mineralidad,59
albariño,melocotón,59
fruta,claro,59
memorable,batallar,59
verdoso,balsámico,59
albariño,verde,59
barrica,vieja,58
tropical,mango,58
precio,fresco,58
dorado,especiado,58
viura,fresco,58
dorado,joven,58
ligero,punto,58
largo,postgusto,58
comida,blanca,58
hueso,francés,58
persistente,uva,58
seco,baja,58
añada,guardar,58
destello,aterciopelada,58
color,poder,58
hinojo,madura,58
hueso,bodega,58
herbáceo,ligeramente,58
acidez,junto,58
persistente,salud,58
malvasía,botella,58
intensidad,levadura,58
volúmen,baja,58
color,junto,58
leve,madura,58
pálido,correcto,58
albariño,elaborado,58
volúmen,casa,58
manzana,barrica,58
acidez,viña,58
tropical,mejor,58
ligero,paso,58
brillante,poder,58
