Unnamed: 0,Tipo,Usuario,Comentario,Comentario_TOKEN,Comentario_LEMA,tokens_red
69,Rosado,El retonno de la jirafa, muy distinto a su rosado tradicional de tempranillo     éste es un    viura y un    de tempranillo  para este último se usa el método de sangrado y el coupage rebaja claramente su intensidad  un vino en mi opinión algo inexpresivo sobretodo en boca  muy al color provenzal  según alguna moda  color rosado pálido ligeramente asalmonado  nariz de fruta roja  fresa  frambuesa   notas cítricas  limón  naranja   de hueso  albaricoque  y quizás algo herbáceo  boca fresca  sí de buena acidez  hace salivar   ,"['distinto', 'rosado', 'tradicional', 'tempranillo', 'éste', 'viura', 'tempranillo', 'último', 'usa', 'método', 'sangrado', 'coupage', 'rebaja', 'claramente', 'intensidad', 'vino', 'opinión', 'inexpresivo', 'sobretodo', 'boca', 'color', 'provenzal', 'según', 'alguna', 'moda', 'color', 'rosado', 'pálido', 'ligeramente', 'asalmonado', 'nariz', 'fruta', 'roja', 'fresa', 'frambuesa', 'notas', 'cítricas', 'limón', 'naranja', 'hueso', 'albaricoque', 'quizás', 'herbáceo', 'boca', 'fresca', 'buena', 'acidez', 'hace', 'salivar']","['distinto', 'rosado', 'tradicional', 'tempranillo', 'viura', 'tempranillo', 'último', 'método', 'sangrado', 'coupage', 'clara', 'intensidad', 'opinión', 'boca', 'color', 'provenzal', 'moda', 'color', 'rosado', 'pálido', 'ligeramente', 'asalmonado', 'nariz', 'fruta', 'rojo', 'fresa', 'frambuesa', 'nota', 'cítrico', 'limón', 'naranja', 'hueso', 'albaricoque', 'herbáceo', 'boca', 'fresco', 'acidez', 'salivar']","['distinto', 'rosado', 'tradicional', 'tempranillo', 'viura', 'tempranillo', 'último', 'método', 'sangrado', 'coupage', 'clara', 'intensidad', 'opinión', 'boca', 'color', 'provenzal', 'moda', 'color', 'rosado', 'pálido', 'ligeramente', 'asalmonado', 'nariz', 'fruta', 'rojo', 'fresa', 'frambuesa', 'nota', 'cítrico', 'limón', 'naranja', 'hueso', 'albaricoque', 'herbáceo', 'boca', 'fresco', 'acidez', 'salivar']"
70,Rosado,El retonno de la jirafa,      no hace falta introducción  si decir que creo que esta vez el coupage se limita a garnacha y viura  contraetiqueta  maceración de   horas con sus hollejos y fermentado en depósito de madera de   litros  aunque no lo pone creo está de   a   meses con sus lías  muga está muy apegada a su elaboración en tinas y de hecho mantiene el equipo de   toneleros y   cubero  vides del alto najerilla con suelos arcilloso calcáreos y férricos  un vino agradable pero no compara con flor de muga en mi opinión   ,"['hace', 'falta', 'introducción', 'si', 'decir', 'creo', 'vez', 'coupage', 'limita', 'garnacha', 'viura', 'contraetiqueta', 'maceración', 'horas', 'hollejos', 'fermentado', 'depósito', 'madera', 'litros', 'aunque', 'pone', 'creo', 'meses', 'lías', 'muga', 'apegada', 'elaboración', 'tinas', 'hecho', 'mantiene', 'equipo', 'toneleros', 'cubero', 'vides', 'alto', 'najerilla', 'suelos', 'arcilloso', 'calcáreos', 'férricos', 'vino', 'agradable', 'compara', 'flor', 'muga', 'opinión']","['faltar', 'decir', 'creer', 'vez', 'coupage', 'garnacha', 'viura', 'contraetiqueta', 'maceración', 'hora', 'hollejo', 'fermentado', 'depósito', 'madera', 'litro', 'poner', 'creer', 'muga', 'elaboración', 'tina', 'hecho', 'mantener', 'equipo', 'vid', 'altura', 'soler', 'arcilloso', 'calcáreo', 'agradable', 'flor', 'muga', 'opinión']","['faltar', 'decir', 'creer', 'vez', 'coupage', 'garnacha', 'viura', 'contraetiqueta', 'maceración', 'hora', 'hollejo', 'fermentado', 'depósito', 'madera', 'litro', 'poner', 'creer', 'muga', 'elaboración', 'tina', 'hecho', 'mantener', 'equipo', 'vid', 'altura', 'soler', 'arcilloso', 'calcáreo', 'agradable', 'flor', 'muga', 'opinión']"
71,Rosado,El retonno de la jirafa, retoma la senda este rosado que hace unos años    y    fuese considerado el mejor de navarra  de la bodega familiar lozano melero que posee el edificio de la antigua harinera de castejón de ebro  impresionante  de   en piedra de paredes de   metro y túneles para la crianza  de sus vides plantadas cerca de la bodega en sus   ha este rosado es coupage de garnacha y cabernet sauvignon elaborado por sangrado  tienen otro que denominan rosé elaborado con merlot  color fresa claro brillante  nariz  ,"['retoma', 'senda', 'rosado', 'hace', 'años', 'considerado', 'mejor', 'navarra', 'bodega', 'familiar', 'lozano', 'melero', 'posee', 'edificio', 'antigua', 'harinera', 'castejón', 'ebro', 'impresionante', 'piedra', 'paredes', 'metro', 'túneles', 'crianza', 'vides', 'plantadas', 'cerca', 'bodega', 'rosado', 'coupage', 'garnacha', 'cabernet', 'sauvignon', 'elaborado', 'sangrado', 'denominan', 'rosé', 'elaborado', 'merlot', 'color', 'fresa', 'claro', 'brillante', 'nariz']","['rosado', 'año', 'mejor', 'bodega', 'familiar', 'poseer', 'edificio', 'antigua', 'ebro', 'impresionante', 'piedra', 'crianza', 'vid', 'plantada', 'bodega', 'rosado', 'coupage', 'garnacha', 'cabernet', 'sauvignon', 'elaborado', 'sangrado', 'elaborado', 'merlot', 'color', 'fresa', 'claro', 'brillante', 'nariz']","['rosado', 'año', 'mejor', 'bodega', 'familiar', 'poseer', 'edificio', 'antigua', 'ebro', 'impresionante', 'piedra', 'crianza', 'vid', 'plantada', 'bodega', 'rosado', 'coupage', 'garnacha', 'cabernet', 'sauvignon', 'elaborado', 'sangrado', 'elaborado', 'merlot', 'color', 'fresa', 'claro', 'brillante', 'nariz']"
72,Rosado,El retonno de la jirafa, r   josé luis ripa sáenz de navarrete nació en una familia con mucha tradición vinícola tanto en navarra como en la parte alavesa de la do rioja pero ha dedicado la mayor parte de su vida al comercio  en particular la exportación lo que le llevó a residir mucho tiempo fuera  ahora está establecido en ollauri y está restaurando un edificio histórico de su propiedad anexo a su casa  cabe mencionar que su mujer es maría josé lópez de heredia  en    con viñedo de unos   años del valle del najerilla y con  ,"['josé', 'luis', 'ripa', 'sáenz', 'navarrete', 'nació', 'familia', 'mucha', 'tradición', 'vinícola', 'navarra', 'parte', 'alavesa', 'do', 'rioja', 'dedicado', 'mayor', 'parte', 'vida', 'comercio', 'particular', 'exportación', 'llevó', 'residir', 'tiempo', 'ahora', 'establecido', 'ollauri', 'restaurando', 'edificio', 'histórico', 'propiedad', 'anexo', 'casa', 'cabe', 'mencionar', 'mujer', 'maría', 'josé', 'lópez', 'heredia', 'viñedo', 'años', 'valle', 'najerilla']","['nacer', 'familia', 'tradición', 'vinícola', 'dedicado', 'mayor', 'vida', 'particular', 'exportación', 'tiempo', 'edificio', 'histórico', 'propiedad', 'casa', 'mujer', 'heredia', 'viñedo', 'año', 'valle']","['nacer', 'familia', 'tradición', 'vinícola', 'dedicado', 'mayor', 'vida', 'particular', 'exportación', 'tiempo', 'edificio', 'histórico', 'propiedad', 'casa', 'mujer', 'heredia', 'viñedo', 'año', 'valle']"
73,Rosado,El retonno de la jirafa, r   raúl moreno  sevillano  autodidacta del vino  con   años se va a londres a aprender inglés y se forma wset  tras eso viene usa y australia  junto a su mujer consigue una parcela en sanlúcar de barraneda  éste es un    de tinto de maceración carbónica con tintilla de rota  melonera tinta y juanita tinta y    de palomino en una tinaja de albariza de   litros a la que con una malla se le añaden los hollejos prensados de las uvas tintas durante   meses con la intención de aportar astringencia y  ,"['raúl', 'moreno', 'sevillano', 'autodidacta', 'vino', 'años', 'va', 'londres', 'aprender', 'inglés', 'forma', 'wset', 'tras', 'viene', 'usa', 'australia', 'junto', 'mujer', 'consigue', 'parcela', 'sanlúcar', 'barraneda', 'éste', 'tinto', 'maceración', 'carbónica', 'tintilla', 'rota', 'melonera', 'tinta', 'juanita', 'tinta', 'palomino', 'tinaja', 'albariza', 'litros', 'malla', 'añaden', 'hollejos', 'prensados', 'uvas', 'tintas', 'meses', 'intención', 'aportar', 'astringencia']","['año', 'aprender', 'inglés', 'forma', 'venir', 'junto', 'mujer', 'conseguir', 'parcela', 'tinto', 'maceración', 'carbónica', 'tintilla', 'rota', 'tinta', 'tinta', 'palomino', 'tinaja', 'albariza', 'litro', 'hollejo', 'uva', 'tinta', 'aportar', 'astringencia']","['año', 'aprender', 'inglés', 'forma', 'venir', 'junto', 'mujer', 'conseguir', 'parcela', 'tinto', 'maceración', 'carbónica', 'tintilla', 'rota', 'tinta', 'tinta', 'palomino', 'tinaja', 'albariza', 'litro', 'hollejo', 'uva', 'tinta', 'aportar', 'astringencia']"
74,Rosado,El retonno de la jirafa, r   muy mejorado respecto el   que conocía  bodega familiar de la aguilera  burgos  desde   jorge monzón e isabel rodero trabajan   ha de viñas viejas en ecológico  de laderas calizas con guijarro y arcilla roja  y han recuperado bastante viñedo de la familia con varietales menos comunes  éste es un vino hecho a base de pisar uvas tanto tintas como blancas sin despalillar en el lagar para prensar y pasar el mosto a barricas francesas  ellos las llaman cubillos como se hacía antiguamente  donde estará ,"['mejorado', 'respecto', 'conocía', 'bodega', 'familiar', 'aguilera', 'burgos', 'jorge', 'monzón', 'isabel', 'rodero', 'trabajan', 'viñas', 'viejas', 'ecológico', 'laderas', 'calizas', 'guijarro', 'arcilla', 'roja', 'recuperado', 'bastante', 'viñedo', 'familia', 'varietales', 'menos', 'comunes', 'éste', 'vino', 'hecho', 'base', 'pisar', 'uvas', 'tintas', 'blancas', 'despalillar', 'lagar', 'prensar', 'pasar', 'mosto', 'barricas', 'francesas', 'llaman', 'cubillos', 'hacía', 'antiguamente']","['mejorado', 'respecto', 'conocer', 'bodega', 'familiar', 'aguilera', 'rodero', 'trabajar', 'viña', 'vieja', 'ecológico', 'ladera', 'caliza', 'arcilla', 'rojo', 'bastante', 'viñedo', 'familia', 'varietal', 'menos', 'hecho', 'base', 'uva', 'tinta', 'blanca', 'despalillar', 'lagar', 'pasar', 'mosto', 'barrica', 'francés', 'llamar']","['mejorado', 'respecto', 'conocer', 'bodega', 'familiar', 'aguilera', 'rodero', 'trabajar', 'viña', 'vieja', 'ecológico', 'ladera', 'caliza', 'arcilla', 'rojo', 'bastante', 'viñedo', 'familia', 'varietal', 'menos', 'hecho', 'base', 'uva', 'tinta', 'blanca', 'despalillar', 'lagar', 'pasar', 'mosto', 'barrica', 'francés', 'llamar']"
75,Rosado,El retonno de la jirafa, r   había tomado la    ésta algo mejor  la   y la   varían su coupage      frente a     ésta de garnacha y tinta de toro  se usan vides de mas de   años en pie franco prefiloxéricas de terrazas cascajosas del duero  algo que nos llamó mucho la atención es el empleo de lías de sauvignon blanc en su crianza  ya que no están en su coupage  serán   meses de contacto con ellas de las cuales    en inox y    en francés de   litros  color rosa pálido brillante  nariz de buena intensidad muy delicada  ,"['tomado', 'ésta', 'mejor', 'varían', 'coupage', 'frente', 'ésta', 'garnacha', 'tinta', 'toro', 'usan', 'vides', 'mas', 'años', 'pie', 'franco', 'prefiloxéricas', 'terrazas', 'cascajosas', 'duero', 'llamó', 'atención', 'empleo', 'lías', 'sauvignon', 'blanc', 'crianza', 'coupage', 'meses', 'contacto', 'cuales', 'inox', 'francés', 'litros', 'color', 'rosa', 'pálido', 'brillante', 'nariz', 'buena', 'intensidad', 'delicada']","['tomar', 'mejor', 'coupage', 'garnacha', 'tinta', 'vid', 'año', 'pie', 'francés', 'prefiloxérica', 'terraza', 'duero', 'atención', 'sauvignon', 'blanca', 'crianza', 'coupage', 'contacto', 'inoxidable', 'francés', 'litro', 'color', 'rosa', 'pálido', 'brillante', 'nariz', 'intensidad', 'delicado']","['tomar', 'mejor', 'coupage', 'garnacha', 'tinta', 'vid', 'año', 'pie', 'francés', 'prefiloxérica', 'terraza', 'duero', 'atención', 'sauvignon', 'blanca', 'crianza', 'coupage', 'contacto', 'inoxidable', 'francés', 'litro', 'color', 'rosa', 'pálido', 'brillante', 'nariz', 'intensidad', 'delicado']"
76,Rosado,El retonno de la jirafa, r   probablemente el que por sus características de suelo se separase más en aroma y sabor del resto en la cata  lo cual es muy interesante  un poco menos de   años de historia ininterrumpida haciendo vino en lanzarote  tres familias han sido sus propietarios  la última desde   familiares de manuel garcía durán  vides en hoyos de lapilli  terreno volcánico con fondo de basalto  con sólo   l de lluvia año  listan negro en pié franco  sin despalillar se prensa  se extrae mosto flor con baja coloración ,"['probablemente', 'características', 'suelo', 'separase', 'aroma', 'sabor', 'resto', 'cata', 'interesante', 'menos', 'años', 'historia', 'ininterrumpida', 'haciendo', 'vino', 'lanzarote', 'tres', 'familias', 'sido', 'propietarios', 'última', 'familiares', 'manuel', 'garcía', 'durán', 'vides', 'hoyos', 'lapilli', 'terreno', 'volcánico', 'fondo', 'basalto', 'sólo', 'lluvia', 'año', 'listan', 'negro', 'pié', 'franco', 'despalillar', 'prensa', 'extrae', 'mosto', 'flor', 'baja', 'coloración']","['probable', 'característica', 'soler', 'aroma', 'sabor', 'resto', 'cata', 'interesante', 'menos', 'año', 'historia', 'propietario', 'último', 'familiar', 'manuel', 'garcía', 'vid', 'terreno', 'volcánico', 'fondo', 'lluvia', 'año', 'listar', 'negro', 'pie', 'francés', 'despalillar', 'prensa', 'mosto', 'flor', 'baja']","['probable', 'característica', 'soler', 'aroma', 'sabor', 'resto', 'cata', 'interesante', 'menos', 'año', 'historia', 'propietario', 'último', 'familiar', 'manuel', 'garcía', 'vid', 'terreno', 'volcánico', 'fondo', 'lluvia', 'año', 'listar', 'negro', 'pie', 'francés', 'despalillar', 'prensa', 'mosto', 'flor', 'baja']"
77,Rosado,El retonno de la jirafa, familia fernández de manzanos  desde    bodegas en haro  actualmente con bodegas berceo  data de    dicen la mas antigua de la do   azagra  arranca en    para rioja y campanas  también dicen la más vieja en su do  de    para navarra  sólo   ha controladas    suyas    arrendadas en rioja    suyas    arrendadas en navarra   marcas como siglo  berceo  campanas o ésta  estamos con éste en su parte navarra  es un coupage joven de garnacha y tempranillo sin determinar porcentajes  color  ,"['familia', 'fernández', 'manzanos', 'bodegas', 'haro', 'actualmente', 'bodegas', 'berceo', 'data', 'dicen', 'mas', 'antigua', 'do', 'azagra', 'arranca', 'rioja', 'campanas', 'dicen', 'vieja', 'do', 'navarra', 'sólo', 'controladas', 'arrendadas', 'rioja', 'arrendadas', 'navarra', 'marcas', 'siglo', 'berceo', 'campanas', 'ésta', 'éste', 'parte', 'navarra', 'coupage', 'joven', 'garnacha', 'tempranillo', 'determinar', 'porcentajes', 'color']","['familia', 'bodega', 'haro', 'actual', 'bodega', 'antigua', 'arrancar', 'vieja', 'arrendada', 'arrendada', 'marca', 'siglo', 'coupage', 'joven', 'garnacha', 'tempranillo', 'porcentaje', 'color']","['familia', 'bodega', 'haro', 'actual', 'bodega', 'antigua', 'arrancar', 'vieja', 'arrendada', 'arrendada', 'marca', 'siglo', 'coupage', 'joven', 'garnacha', 'tempranillo', 'porcentaje', 'color']"
78,Rosado,El retonno de la jirafa, r   son  € de rosado y en prestigio uno no se la puede jugar así   es el mejor de la cata de     depende lógicamente del gusto de cada cual  para mí no es el mejor por mi gusto pero está muy bien  si revisamos cómo parece se están haciendo estos nuevos rosados que tratan de emular los consumidos en mercados maduros con un share alto parecería que la fórmula más o menos suma  viñedo viejo  el mejor  el mismo mejor que para un gran tinto  extracción de color más baja tratando que sean muy llamativos   ,"['rosado', 'prestigio', 'puede', 'jugar', 'así', 'mejor', 'cata', 'depende', 'lógicamente', 'gusto', 'cada', 'mejor', 'gusto', 'bien', 'si', 'revisamos', 'cómo', 'parece', 'haciendo', 'nuevos', 'rosados', 'tratan', 'emular', 'consumidos', 'mercados', 'maduros', 'share', 'alto', 'parecería', 'fórmula', 'menos', 'suma', 'viñedo', 'viejo', 'mejor', 'mismo', 'mejor', 'gran', 'tinto', 'extracción', 'color', 'baja', 'tratando', 'llamativos']","['rosado', 'prestigio', 'poder', 'mejor', 'cata', 'lógico', 'gusto', 'mejor', 'gusto', 'parecer', 'nueva', 'rosado', 'madura', 'altura', 'fórmula', 'menos', 'sumar', 'viñedo', 'vieja', 'mejor', 'mismo', 'mejor', 'tinto', 'extracción', 'color', 'baja']","['rosado', 'prestigio', 'poder', 'mejor', 'cata', 'lógico', 'gusto', 'mejor', 'gusto', 'parecer', 'nueva', 'rosado', 'madura', 'altura', 'fórmula', 'menos', 'sumar', 'viñedo', 'vieja', 'mejor', 'mismo', 'mejor', 'tinto', 'extracción', 'color', 'baja']"
79,Rosado,El retonno de la jirafa, r        creo cambiaron la etiqueta en el   para incluir la finca de procedencia tras su aparición en el    creo va en la línea de remarcar algunos aspectos  bodega pegada pero independiente en haro  enóloga específica  rosana lisa   finca a distancia de sus habituales  yerga   materiales menos habituales  depósitos modernos de hormigón exclusivos para lalomba en forma desde veneto  roble francés y húngaro de una especie concreta   quercus petraea   creo buscan potenciar vinos diferentes  en este caso  ,"['creo', 'cambiaron', 'etiqueta', 'incluir', 'finca', 'procedencia', 'tras', 'aparición', 'creo', 'va', 'línea', 'remarcar', 'aspectos', 'bodega', 'pegada', 'independiente', 'haro', 'enóloga', 'específica', 'rosana', 'lisa', 'finca', 'distancia', 'habituales', 'yerga', 'materiales', 'menos', 'habituales', 'depósitos', 'modernos', 'hormigón', 'exclusivos', 'lalomba', 'forma', 'veneto', 'roble', 'francés', 'húngaro', 'especie', 'concreta', 'quercus', 'petraea', 'creo', 'buscan', 'potenciar', 'vinos', 'diferentes', 'caso']","['creer', 'etiqueta', 'finca', 'procedencia', 'creer', 'línea', 'aspecto', 'bodega', 'haro', 'enólogo', 'finca', 'distancia', 'habitual', 'menos', 'habitual', 'depósito', 'moderno', 'hormigón', 'forma', 'roble', 'francés', 'húngaro', 'creer', 'diferente', 'caso']","['creer', 'etiqueta', 'finca', 'procedencia', 'creer', 'línea', 'aspecto', 'bodega', 'haro', 'enólogo', 'finca', 'distancia', 'habitual', 'menos', 'habitual', 'depósito', 'moderno', 'hormigón', 'forma', 'roble', 'francés', 'húngaro', 'creer', 'diferente', 'caso']"
80,Rosado,El retonno de la jirafa, r   homenaje a la abuela aurora que plantase hace   siglo la flor de cerezo japones que forma parte de su bodega  familia que desde   está ligada al vino aunque es a mitad de los   cuando recalan en el barrio de la estación  de una docena de parcelas en el alto najerilla que se han prestigiado notablemente  en vaso  garnacha de entre   y   años  laderas con terrazas arcilloso calcáreas y ferroso rojizas  maceración corta lo justo para el color elegido  sólo el    del mosto flor  fermentado en tinos ,"['homenaje', 'abuela', 'aurora', 'plantase', 'hace', 'siglo', 'flor', 'cerezo', 'japones', 'forma', 'parte', 'bodega', 'familia', 'ligada', 'vino', 'aunque', 'mitad', 'recalan', 'barrio', 'estación', 'docena', 'parcelas', 'alto', 'najerilla', 'prestigiado', 'notablemente', 'vaso', 'garnacha', 'años', 'laderas', 'terrazas', 'arcilloso', 'calcáreas', 'ferroso', 'rojizas', 'maceración', 'corta', 'justo', 'color', 'elegido', 'sólo', 'mosto', 'flor', 'fermentado', 'tinos']","['homenaje', 'abuelo', 'siglo', 'flor', 'forma', 'bodega', 'familia', 'ligada', 'mitad', 'barrio', 'estación', 'parcela', 'altura', 'notable', 'vaso', 'garnacha', 'año', 'ladera', 'terraza', 'arcilloso', 'maceración', 'corto', 'justo', 'color', 'elegido', 'mosto', 'flor', 'fermentado', 'tino']","['homenaje', 'abuelo', 'siglo', 'flor', 'forma', 'bodega', 'familia', 'ligada', 'mitad', 'barrio', 'estación', 'parcela', 'altura', 'notable', 'vaso', 'garnacha', 'año', 'ladera', 'terraza', 'arcilloso', 'maceración', 'corto', 'justo', 'color', 'elegido', 'mosto', 'flor', 'fermentado', 'tino']"
